1483	LWyJOqikyXU	00:50:08	ДRCG	їх
1484	LWyJOqikyXU	00:50:08	ДRCG	 менше. Дивіться, ну, стосовно джгутів, е, стосовно кетів, ви сагі, ви самі усе знаєте, ви бачили відос від "Госпітельєрів", про те, як буквально ручка кета відривається, ну, не Кета, а д… дешевого китайського аналогу…
1486	LWyJOqikyXU	00:50:34	ДRCG	Тобто, ну, на цьому економити… Якшо ви... Дивіться, так. Якшо ви купуєте дешеві китайські аналоги турнікетів, то ви буквально вбиваєте наших військових. І це не перебільшення. Тому шо людина, коли отримує поранення, яке потребує затягнування джгутом, е, вона на 100 відсотків гарантує собі, що джгут, який вона має при собі, спрацює. Тобто тут немає оцього вікна можливості, шо я буду робити, якшо мій турнікет не спрацює. Ні, твій турнікет мусить спрацювати.
1488	LWyJOqikyXU	00:51:00	ДRCG	І так само, якшо твого товариша поранили, так само той другий турнікет, який ти з собою носиш для когось, він має спрацювати. І тому, е, навіть такого варіанту, шо 50/50, ні. Ви буквально вбиваєте наше військо, ви допомагаєте русні. Дуже дякую. А, так само, до речі, була ситуація, коли, и, мої друзі придбали сині оці турнікети кетівські і майже, майже відправили їх на передок,…
1490	LWyJOqikyXU	00:51:23	ДRCG	… просто, на шастя, мени скинули фотку, кажуть: "Ось, диви, це ж сертифікат, справжні "Кети", оце все». От. Я встиг їх від… перевідправити на "госпів", не знаю, чи вони встигли доїхати чи ні, але, ну, хоча б будуть тренуватися люди, яким це треба.
1492	LWyJOqikyXU	00:51:36	ДRCG	Другий момент, який я хотів додати… Це стосовно ще того, що потрібно. Нам зараз бракує, страшенно бракує логістики. І я думаю, зараз це стосується не лише нашої невеличкої, та навіть не організації, е, нашої спільноти, а більшості, е, дрібних волонтерів України. А саме, що ти можеш знайти конкретно той вогнегасник, який тобі дали запит в ударній групі. Але цей вогнегасник буде десь у Нідерландах.
1494	LWyJOqikyXU	00:51:03	ДRCG	А ше гірше -  в Гренландії, а ше гірше - у Канаді, не дай боже - у Тайвані. І, е, тобі треба якимось чином його переправити. І, е, ти, звісно, будеш покладатися на чесне слово тих людей, з якими працюють інші волонтери. Або, и, просто, и, якихось друзів друзів. Але, зрештою, дуже часто, прям, значно частіше, ніж хотілося б, стається таке, що, е, н… товари застрягають на кордоні, товари, е, просто, е, плюсуються якимись,…
1496	LWyJOqikyXU	00:52:31	ДRCG	и, логістами і насправді не завозяться, і, е, врешті-решт, е, те, що ми мусили завезти ше, там, е, тиждень тому, досі їде з умовної Канади. Тому, а, якщо ви або ваші родичі, надійні, дуже 
1497	LWyJOqikyXU	00:52:31	ДRCG	вживу
1498	LWyJOqikyXU	00:52:31	ДRCG	, або ваші друзі близькі готові допомагати переправкою, отримувати, е, самовивозом, наприклад, у Німеччині, наприклад, у Великій Британії, товари і потім самостійно брати на себе доставку цього, хоча б до кордону,…
1500	LWyJOqikyXU	00:52:59	ДRCG	… там, з Польщою, умовно кажучи, це зараз дуже на часі. Бо, звісно, у більшості волонтерів є свої перевірені контакти. Але для людей, яким треба, там, своєму куму, брату, свату придбати бронік на вчора, це не працює. І так само ми замовляємо, здебільшого, партію під конкретні потреби, під конкретні запити. І тому... А, да, я читаю усі ці ди… десятки повідомлень про те, що мені треба один бронік, мені треба одну каску,…
1502	LWyJOqikyXU	00:53:23	ДRCG	… і, здебільшого, я не відповідаю не тому, шо я якийсь мудак, а тому що я просто фізично не можу вам знайти один бронік чи одну каску. Зараз є Укроборонпром, е, ми зробили там замовлення, перевіримо наскільки вони ок, нібито, прострілювалися, ніби, нормальні, знову ж таки, перевіримо. Також є потреби на кераміку. Якшо ви маєте контакти, и, адекватного виробника керамічних плит, не самопал, шось адекватне, будь ласка. Для тих, хто не в темі, пояснюю, чому от усі так попаяні на кераміці.
1504	LWyJOqikyXU	00:53:51	ДRCG	Кераміка важить вдвічі менше за сталеві плити. Ну, не завжди вдвічі, але плюс-мінус. І, е, це може здаватися, шо «та це ж наші кіборги, наші пацани, вони ж там взагалі всі сталеві, там, Джони Стіни бігають», але насправді… Ну, по-перше, там є не лише пацани, а по-друге, далеко не всім по кайфу носити 15-17 кіло на собі.
1506	LWyJOqikyXU	00:54:11	ДRCG	І це не враховуючи розгрузку, не враховуючи БК, не враховуючи, е, рюкзак і зброю. Тому керамічні плити - це мастхев, і ми намагаємося вигрібати якомога більше. Тому…, та… також, шоб трошки підсумувати із запитів, логістика по Україні, тому також, знову ж таки, дуже часто підрозділи зараз мігрують і, якшо вчора тобі треба було доставити, там, ці 10, е, и, рюкзакив медичних на Лозову, то сьогодні вони десь пед…, під Херсоном.
1508	LWyJOqikyXU	00:54:37	ДRCG	І це ті самі, е, рюкзаки, які вже їдуть, і тобі треба якось це все переспрямувати. Тому, якшо у вас є своє авто, і ви готові волонтерити, будь ласка, пишіть про це відкрито у Twitterі, я вам гарантую, що ви за добу знайдете собі з десяток замовлень, і люди будуть вам страшенно вдячні. Ну, і те саме стосується, е, замовлень із-за кордону. Тому що тягнути треба багато чого, і багато таких логістів просто не буде забагато.
1511	LWyJOqikyXU	00:55:03	ВС	Дякую дуже. Олю!
1514	LWyJOqikyXU	00:55:07	OS	Та, тут, е, трохи говорили про свої болі, і там згадали за турнікети. Я просто хочу додати, що питання не лише в турнікетах. Це вже сто раз проговорювали, що вони якісні - неякісні. А загалом, це те, чого мені особисто не вистачає, коли, е, люди своїм бажанням допомогти починають займатися тим, що… до чого вони абсолютно ніколи не були дотичні і, дуже важливо, починають збирати аптечки.
1516	LWyJOqikyXU	00:55:37	OS	Дуже багато аптечок пройшло крі… через мої руки, які нам віддавали, шоб передати бійцям, які перепаковувала, тому що там в них, наприклад, наповнення - це 80% це бинт, е, ножниці, пластир, і це все. Або, там, наприклад, лежить в аптечці для бійця, вобше, там - набір ампул із шприцами, і ше якісь речі, яких там не має бути.
1518	LWyJOqikyXU	00:56:04	OS	І якшо ви, наприклад, займаєтеся аптечками, будьте уважні не лише до турнікєтів, так само, до кровоспинних бандажів.
1520	LWyJOqikyXU	00:56:12	OS	Тому що, е, на днях сталась ситуація, коли мені написали, типу, можу передати вам 200 кровоспинних бандажів, я, така: «Клас», типу, подумала, шо вони будуть по типу ізраїльський бандажів, вони приходять, а там якась така резинка, шо на ній, тіпа, повіситись можна. І я розумію, шо класно, шо воно, там, попало умовно в мої руки, і я знаю, як цим корист…, як воно має бути, але, умовно, є люди, якіх, и,… вони не будуть на цьому…,…
1522	LWyJOqikyXU	00:56:40	OS	… в них не буде, в кому спитати, вони не захочуть спитати, і вони це віддадуть військовим, і ті не знатимуть, шо з тим робити. 
1523	LWyJOqikyXU	00:56:40	OS	То
1524	LWyJOqikyXU	00:56:40	OS	 я десь потім викладу ці фото, цієї резинкою, нею реально тільки віситись. Те ж саме стосується кровоспинних, е, гемос… гемостатиків, точніше, які кладуть в аптечки, закуповують масово Целокс в порошку.
1526	LWyJOqikyXU	00:57:01	OS	Я вас дуже прошу, е, в Україні, е, продов…, відновило своє виробництво «Кровоспас», і до них можна звернутися, і вони, там, під певну кількість певним запитом можуть вам їх видати. Кровоспас – це бинт, пропитаний ге…, пропітанний гемостатиком для зупинки, е, кровотечі. І це супер-класно працює, тому що, м, я вже до них зверталася, і вони нам на…, під певні запити цей «Кровоспас» видавали.
1528	LWyJOqikyXU	00:57:29	OS	І, так само, те, шо стосується турнікетів, в нас є така, як незалежна ініціатива, яка, насправді, ше діє з 14-го року - «Центр тестування турнікетів», і у них можна зайти на сторінку, подивитися й…, про різні турнікети, які в нас роблять різні умільці, які достаю…, доставляють із Туреччини, Польщі, Китаю. І там гарно розписано, якими турнікетами можна користуватись, а які лише викинути в смітник.
1531	LWyJOqikyXU	00:57:59	ВС	Угу. Дякую. От. А, насправді щодо плит, ви можете просто пошукати в Twitteri по слову «Спина», твіти від військових, ви зрозумієте, наскіки важливо… вага плити. Е, Павло, потім пан Херсон
1534	LWyJOqikyXU	00:58:15	PB	Е, швидко вставлюся по медицині – ще, будь ласка, дивіться на строки придатності, тому шо, коли присилають бинти 2007-го року простроченості, це піздєц.
1536	LWyJOqikyXU	00:58:24	PB	Е, будь ласка,… ну да, навіть, блять, бинти мають строк годності, його ж, якогось хєра, туди колись написали, перебирайте ту гуманітарку, яку ви відправляєте з Європи, шоб не, ми не робили це, тому шо потім викидати ящиками дуже прикольні речі, особливо, якщо це такмєд, це дуже не прикольно, тому строки годності…, дивіться їх, будь ласка. Дякую.
1539	LWyJOqikyXU	00:58:45	ВС	М, дякую. Пан Херсон, прошу.
1542	LWyJOqikyXU	00:58:48	КН	Вітаю вас, панове…
1545	LWyJOqikyXU	00:58:51	ВС	Вітаємо.
1548	LWyJOqikyXU	00:58:50	КН	Та я підняв руку, тому шо просто скучна розмова якась, у вас, виходить, все...
1551	LWyJOqikyXU	00:58:54	ON	Ти на діскаче?
1554	LWyJOqikyXU	00:58:56	КН	Ну, майже. Хе-хе. А ти заздриш, да?
1557	LWyJOqikyXU	00:58:58	ON	Хе-хе-хе-хе. Канєшно…
1560	LWyJOqikyXU	00:59:00	КН	Хи-хи-хи. 
1561	LWyJOqikyXU	00:59:00	КН	Панімаю
1562	LWyJOqikyXU	00:59:00	КН	. Ну, е… Ну, ви, короче, для мене всі тут, такі, як, е, е,  по… пан гум…, з гуманітарки казав, тактикульні, так, е, ТРО-шники, так ви для мене тактикульні волонтери, тому шо я зані…, займаюсь гуманітаркою. А ви все про мілітарку та про мін…, мілітарку. Е, взяв слово, от, сказати. Е, насправді, я маю дещо відношення до логістики,…
1564	LWyJOqikyXU	00:59:30	КН	… і, м, більше 90, мені здається, відсотків проблем, котри ви кажете, вони логістичні, е, котрі ви озвучуєте, я маю на увазі. Е, логістични не тільки, и, щодо переміщення предметів у просторі, а і щодо організації, е, переміщення предметів у просторі. От, в мене..., м, е, хотів, хотілося б зараз діалогу. До Аліси звернуся.
1566	LWyJOqikyXU	01:00:00	КН	Аліса, а скажи мені, будь ласка, а чи, м, є уявлення, взагалі, а, м, е, порядку цифр, е, постачання, щоб організувати, там, на базі твоїх, е, компетенцій, е, вироблення, е, сухпаїв?
1569	LWyJOqikyXU	01:00:18	AK	Дивися. Ми розглядали це питання. Тому шо ми стикнулись з тим, шо ми... американскі сухпаї, закупити їх ніде, французькі так само. Е, ми намагались, е, вийти на німецькі сухпаї, які нам відмовились продавати, з Ізраїлєм була та сама історія.
1571	LWyJOqikyXU	01:00:38	AK	Е, і після цих пошуків, так, в нас з'явилась думка, шо наша "Паляниця" може на базі наших потужностей виготовляти хороші, якісні сухпайки, але тут питання в об'ємах. Типу, умовно, типу, потужностей для того, шоб виробляти, е, в день, там, півтори тисячі сухпайків, в нас нема на сьогодні.
1573	LWyJOqikyXU	01:01:03	AK	Воробляти 200 сухпайків в день - так, ми можемо. Е, ми розглядали..., я не знаю, ти, напевно, читаєш мої думки, але ми вже розробляли і дивились ТТХ для пок… пакування. Я розглядала, а, варіації, типу, шо ми можемо в сухпайки вже заготовлене закуповувати, шо ми можемо робити самостійно.
1575	LWyJOqikyXU	01:01:27	AK	В нас є такий, скажемо так, початковий план дій, але, е, треба його, скажемо так, доробити для того, шоб, як я вже казала, наші пацани не мають ні одягати, ні їсти лайно, тобто воно має бути або ідеальне, або ніяке. Тому в нас зараз якраз проходить, е, м, скажемо так, планування ТТХ цих сухпайків, які ми б хотіли, е, виготовляти для наших хлопців.
1578	LWyJOqikyXU	01:01:57	ВС	Дякую. Вибачте, я не можу просто не відкоментувати відмову німецького поставщика. Продавати сухпаї - це дуже німецько.
1581	LWyJOqikyXU	01:02:07	AK	А, це, я вибачаюся… Так, це не просто. Якби ви бачили листа, якого мені у відповідь, е, надіслали. Я навіть робила їм пропозицію, шо моя товка готова закуповувати окремі комплектуючі сухпайків, не зібрані. І мені було відмовлено і в цьому також
1584	LWyJOqikyXU	01:02:26	ВС	Е, це з формулюванням...
1587	LWyJOqikyXU	01:02:27	ON	Оце пазор
1590	LWyJOqikyXU	01:02:28	ВС	Тому шо ви, типу, з, з, з не тої країни, да?
1593	LWyJOqikyXU	01:02:33	AK	Так, звичайно, в формулюванні було сказано, шо вони не можуть на даний момент співпрацювати з Україною
1596	LWyJOqikyXU	01:02:39	ON	Бо ми нацисти. 100%. Я жартую
1599	LWyJOqikyXU	01:02:42	ДRCG	Ніби це не так
1602	LWyJOqikyXU	01:02:42	AK	Ну ви бачили, в мене вже на плечі свастони, тому, да, ми нацисти.
1605	LWyJOqikyXU	01:02:47	ON	Хе-хе-хе. Давай, Лір
1608	LWyJOqikyXU	01:02:48	Ham	Дайте сказати, будь ласка, сказати про…
1611	LWyJOqikyXU	01:02:50	ON	Даю
1614	LWyJOqikyXU	01:02:50	Ham	%%% із Ізаїля
1617	LWyJOqikyXU	00:02:51	ВС	Давай
1620	LWyJOqikyXU	01:02:51	Ham	Ги-ги, я… Я дуже хочу просто, шоб ви погоріли зі мною з приводу цієї теми. В Україні є постачальник саме ізраїльської кераміки, Дайніми. Е, також вони... У них є своє власне виробництво, е, вони, е, сталь завозять і роблять. Ну, зараз нині у них є тільки сталь, матеріалознавство якшо ви знаєте. Вони дуже багато років уже... ну, тобто ми багато в них купили, вони багато років на ринку України знаходяться.
1622	LWyJOqikyXU	01:03:21	Ham	Оце завжди - ціна - якість просто на топ-рівні, і я з ними нещодавно розмовляла з приводу того, чи вони планують якось завозити Дайніму - це високомолєкулярний поліетилен, е, ну, типу, заміна Ківлару, але ше є й плити з Дайніми, насправді-то. Вони дуже легкі, там, максимум, здається, третій рівень захисту, якшо я не помиляюсь. Ну, не суть.
1624	LWyJOqikyXU	01:03:42	Ham	І також, там, керамічні. Ну, це завжди була топ-якість. І військовим ми з 14-го року завжди намагались, якшо є фінанси, купувати саме їх, саме в них. І невідомо взагалі, коли з'явиться кераміка. А вони на контрактах постачання з Ізраїлю, ну, тобто у них, е, міжнародні контракти є, вс…, і все інше. І зараз Ізраїль відмовляється постачати на Україну, відмовляють, е, в продовженні контракту, ну, який ще не скасований ніяким чином.
1626	LWyJOqikyXU	01:04:12	Ham	Вони просто відмовляються постачати, е, високомолекулярний поліетилен і кераміку на територію України. Вот, fo, for Example.
1629	LWyJOqikyXU	01:04:25	ON	А хто там? Лір, здається, був
1632	LWyJOqikyXU	01:04:27	ДRCG	Та, Змій, я бачу, шо ти тут є, е, скажи, please, чи актуально досі на обмін, е, командирська БТР-85, тому шо мене питали, і я не знаю. Тебе не чути тут, е, мікрофон, ніби, ввімкнений, але…
1635	LWyJOqikyXU	01:04:49	ON	Може, з інтернетом біда
1638	LWyJOqikyXU	01:04:51	ВС	Це РЕП працює,
1639	LWyJOqikyXU	01:04:51	ВС	 рєбята
1640	LWyJOqikyXU	01:04:51	ВС	 %%%
1643	LWyJOqikyXU	01:04:53	ДRCG	Та. Ну, в будь-якому разі,…
1646	LWyJOqikyXU	01:04:54	ON	Хи-хи-хи
1649	LWyJOqikyXU	01:04:54	ДRCG	… якшо досі актуально, то я хотів би зробити невеличке оголошення, шоб перебити наші…, е, оголошення про те, чого нам бракує. Шо у нас є? От ми, здається, все ж таки, обміняли рейс. А, я чесно, не знаю, чи ми для Романа Синіцина це перегнали, чи для когось іншого.
1651	LWyJOqikyXU	01:05:11	ДRCG	Але так, рейс було успішно передано іншому роду військ, е, через бартер, а тепер ми готові..., ну, не, ми, 93-тя ко, о, 93-тя окрема механізована бригада "Холодний яр", треба навчитись це швидко вимовляти, затрофеїла - БТР-80, командирська версія, і до інших підрозділив звертається, якшо у вас є шось цікаве на обмін, ви можете Змію написати і махнутися. Один танк вже так обміняли на інші приколи, тому, знову ж таки...
1653	LWyJOqikyXU	01:05:37	ДRCG	Ну, це стосується не цивільних. Якшо ви хочете собі додому поставити десь у себе, там, на городі БТР-80К, ви це можете зробити, але для цього вам доведеться затрофеїти його особисту серію. А якшо ви військовий, то от, вперед
1656	LWyJOqikyXU	01:05:50	ВС	Питайте у фермерів, якщо Ви цивільний
1659	LWyJOqikyXU	01:05:52	ON	Хе-хе-хе. Так, друзі, така пропозиція, насамкінець. Якшо пан Змій не зможе говорити, ви можете кидати запит - подякувати або поставити питання волонтерам, і ми будем закруглятись. Змій, тебе було чути
1662	LWyJOqikyXU	01:06:14	Бб	Прийом-прийом. А зараз?
1665	LWyJOqikyXU	01:06:16	ВС	О, нарешті, да, давай
1668	LWyJOqikyXU	01:06:16	Бб	Да, тіпи, я просто зайшов на одну хвилину. 
1669	LWyJOqikyXU	01:06:16	Бб	Видно
1670	LWyJOqikyXU	01:06:16	Бб	, шо ви тут всі дуже охуєнні, там, пацани і пацанеси, весь батальйон ностворений тривається тупо на вас. Закупили дохуїще пика… пікапів, але їх, все одно, піздєц, як бракує. Ми осьо, блять, буквально прям щас, не буду казать, конкретно коли, але прям щас.
1672	LWyJOqikyXU	01:06:35	Бб	Вважайте, ми виходим другий раз. Будем єбашити русню. Я буду з кожного п…, зловленого кацапа робить вам подяки, особисто, загалом, блять, і т.д. і т.п. Тому єбаште, блять, бо ми тримаємся тупо на вас. А шо стосується, обміну, там, по Рись, дивіться. По Рисі, начить, ми її тупо поставили просто, м, в нулячий хід.
1674	LWyJOqikyXU	01:06:57	Бб	Короче, привели її повністю до ладу, обміну ше як такого не було, ми зараз, и, зараз я, буду там слухати, шо мені там пан Роман Сініцин, е, понаписував, поп…, позапро…, попропонував і т.д. І по іншим пропозиціям. Бо тут, короче, є конкретний запит від Панколова, який затрофєїв.
1676	LWyJOqikyXU	01:07:13	Бб	От, і я, я, блять, вище голови пригнути не можу, самі розумієте, в чом хуйня. От, по танку, да, по танку був перший успіх,  в принципі, всьо заєбісь. І, блять... Просто єдиний момент, короче, в чому? Трофєйної техніки дуже дохуя. В мене багато точок. От. Але… Але тєма. Щас, Лєн, щас іду. Але тєма в тому, шо, блять, ми по…, понадіялись на бригаду, коли надо було її забирати.
1678	LWyJOqikyXU	01:07:35	Бб	А не на себе. А треба надіятись тіки на себе, тому шо, блять, все одно, бюрократична машина, вона є, існує, блять, вона всьо тормозить. От. Тепер уже, в принципі, плюс-мінус налагоджений, блять..., е, логістика налагоджена, блять, здо… здобування цієї техніки, витягання її, і т.д. і т.п. І ангари, де її будуть, там, приводити в більш-менш людський вигляд.
1680	LWyJOqikyXU	01:07:56	Бб	Якшо воно на ходу, воно буде передаваться в нашу бригаду чи батальйон, якшо воно більш-менш на ходу і потребує більше часу, воно буде ставитись на хід і тоді піти, іти на обмін. А те, шо там зовсім брухт, також буде вивозитись і буде забиратися на деталі і так далі. Тобто ми маємо зробити, блять, е, вбивання русні - безотдходним виробництвом. І, і буде заєбісь.
1683	LWyJOqikyXU	01:08:17	ДRCG	Купуйте книги "Дім Химер"
1686	LWyJOqikyXU	01:08:17	Бб	Так точно. Всьо па… І по…, я побіг. Народ, ви, ше раз кажу, дуже ахуєнні. Всьо, всім привіт.
1689	LWyJOqikyXU	01:08:26	ON	Бажаю здоровля.
1692	LWyJOqikyXU	01:08:26	Бб	%%% Ха-ха-ха
1695	LWyJOqikyXU	01:08:29	ВС	Пан Херсон. Пан Херсо-он
1698	LWyJOqikyXU	01:08:37	ON	Савіч, ти живий?
1701	LWyJOqikyXU	01:08:38	ВС	Савіч
1703	LWyJOqikyXU	01:08:38	PB	На діскотєкі громко музика грає
1705	LWyJOqikyXU	01:08:38	ВС	Та шо він руку тоді тримає, це він, типу, так, в музиці качає
1708	LWyJOqikyXU	01:08:47	ON	Да, просто качає під музику
1711	LWyJOqikyXU	01:08:48	ВС	Да, да
1714	LWyJOqikyXU	01:08:49	ON	Та, друзі, давайте, ставте нам лайки на Ютубі. Пан Херсон якраз відвалився. Хоче сказати щось Іра. І я плюс пропоную нашим слухачам кидати запити, якшо хочете подякувати або, там, якусь репліку сказати, будь ласка. Ми повертаємося до трошки старого формату, іноді будемо робити це намагатись. Іро, прошу
1717	LWyJOqikyXU	01:09:14	Ham 	Я просто хотіла сказати, ну, звернутись до волонтерів. Я не знаю, хто знає мене давно, хто недавно. Я трішки попрацювала на виробництвах спорядження, на виробництвах одягу. І також працюю. Просто шоб ви... Ну, якщо вам потрібні якісь поради в плані закуповування одягу або спорядження, то перед тим, як закуповувати, якшо ви самі не орієнтуєтьсь, краще зверніться.
1719	LWyJOqikyXU	01:09:40	Ham 	Я просто порядок цін десь, українських виробників, знаю, знаю, де можна купити, знаю, з чого вони на разі роблять, наскіки це якісно, тому шо багато шо ми вже потестували, і якщо така потреба буде, то звертайтесь, я, як би, з задоволенням допоможу, зорієнтую.
1722	LWyJOqikyXU	01:10:00	ВС	М, дякую. Олю, прошу.
1725	LWyJOqikyXU	01:10:03	OK	Так, доброго дня всім. Також хочу подякувати всім волонтерам та всім військовим, які сьогодні приєднувалися. Ви просто всі ТОП. Хотіла б зробити репліку з приводу слів пана Ліра про турнікет, винятково для тих, хто не в курсі, шоб він не ввівся в оману. 
1727	LWyJOqikyXU	01:10:20	OK	Е, другий турнікет, який ви носите з собою, ви носите не для товариша. Ви носите його також для себе, тому що при накладанні Вам може знадобитись на своє поранення не один турнікет. Нагадую всім, користуватися турнікетами свого товариша, коли ви надаєте допомогу своєму товаришу. Всім дякую
1729	LWyJOqikyXU	01:10:20	ВС	Дякую. Ви поднімайте руки, якшо ви кидаєте запрос також, бо...
1732	LWyJOqikyXU	01:10:46	ON	Да. Бажано
1734	LWyJOqikyXU	01:10:46	ВС	І, да, ну, ми не дода... Також, вибачте, ми не додамо акаунт без спільних фоловерів в такий час.
1736	LWyJOqikyXU	01:10:46	ON	Ну шо, ніхто нічо не хоче сказати?
1738	LWyJOqikyXU	01:10:46	ВС	Да, якщо ніхто нічого не хоче, то дуже всім дякую, Дякую приєднався волонтерам, дякую... А... Давай, Іро, скажи.
1741	LWyJOqikyXU	01:11:13	Ham	Я швиденько. Якщо комусь потрібна консультація, там, по зброї, оптиці чи ше шось там, можна звертатись до Аліси, справді.
1743	LWyJOqikyXU	01:11:13	PB	А якшо по коптерах, то до мене
1745	LWyJOqikyXU	01:11:13	ДRCG 	Ну, пікапи, Ви самі знаєте, куди
1747	LWyJOqikyXU	01:11:13	ON	Ладно, шо по русні?
1749	LWyJOqikyXU	01:11:13	П	Русні - пизда.
1751	LWyJOqikyXU	01:11:13	Ham	Русні - пизда.
1753	LWyJOqikyXU	01:11:13	ON	Пизда, кажете?
1755	LWyJOqikyXU	01:11:13	AK	Русні - пизда.
1758	LWyJOqikyXU	01:11:37	OS	А можна я чуть-чуть дододам за коптери просто?
1760	LWyJOqikyXU	01:11:37	ON	Хе-хе. Давай.
1762	LWyJOqikyXU	01:11:37	OS	Добре. Я просто, це такий маленький лайфхак, на коптери нетепловізійні можна ставити тепловізійні камери, є такі для коптерів. І це виходить дешевше, ніж купляти тепловізійний дрон.
1764	LWyJOqikyXU	01:11:37	PB	Але не на всі, і тому теж дивіться уважно, чи на них можна привішувати %%%, чи не можна. Ну, то таке, короче, пишіть.
1767	LWyJOqikyXU	01:12:03	ON	Пані Берегиня, давайте, встигли подняти.
1769	LWyJOqikyXU	01:12:03	БЗК	Та, цей-во, два слова, я не могла просто знайти, де ручкой помахати. 
1770	LWyJOqikyXU	01:12:03	БЗК	Хе. Скажіть мені про активність донатів, чи не зменшилася вона за останній час?
1772	LWyJOqikyXU	01:12:03	AK	Зменшилась, капєц…
1774	LWyJOqikyXU	01:12:03	БЗК	Ой-ой-ой
1776	LWyJOqikyXU	01:12:03	AK	Грошей нема. Гроші закінчуються. Дуже зменшилась. Але ми розуміємо ще й той момент, шо і в людей гроші закінчуються. 
1778	LWyJOqikyXU	01:12:03	БЗК	Угу
1781	LWyJOqikyXU	01:12:27	AK	Це нормально. Половина країни не працює. Типу, це нормальний процес, і нам треба зараз ще навчитись затяговать поясочок потуже. Тому, та, зменшилась, і буде ця тенденція ще більше рухатись в напрямок зменшення ще більшого. 
1784	LWyJOqikyXU	01:12:47	ДRCG	Ну, нас тримають і ці всі, діаспоряни, тому, якшо Ви IT-вець, а якшо Ви IT-вець і діаспорянин, то Ви взагалі - двічі титан, давайте нам гроші далі, тому шо інакше ми нічого не купимо.
1787	LWyJOqikyXU	01:12:57	БЗК	Умгу. Хуйово. Дякую
1790	LWyJOqikyXU	01:13:00	ON	Ха-ха-ха. Хуйово, якшо Ви - діаспорянин і IT-шник. Та, друзі, всім дякую, будемо закруглятись. Пройшли годину. Спасибі всім нашим волонтерам з Twitterа, всім нашим волонтерам не з Twitterа, нагадуємо, шо ви можете їх всіх підтримати. Кидайте їм гроші, я намагаюсь їх завжди ретвітити, якшо бачу.
1792	LWyJOqikyXU	01:13:29	ON	Якшо не бачу, то прошу вас кидати мені в лічку отвєти, тому шо стрічка дуже швидко в мене зникає, оскіки я багато людей читаю, і... Савіч знову хоче. Ну, давай, Савіч, давай. Ради тебе.
1795	LWyJOqikyXU	01:13:47	КН	Я коротко
1798	LWyJOqikyXU	01:13:57	ВС	В Савіча знов шось з мікрофоном, або з інтернетом. Юлік, ти хочеш щось сказати
1801	LWyJOqikyXU	01:14:03	OBNO	Да-да-да-да-да. А…
1804	LWyJOqikyXU	01:14:04	ВС	Тебе дуже погано чути. Тебе не чути взагалі...
1806	LWyJOqikyXU	01:14:04	OBNO	Давайте Савіч, а я поки що перейду на цей-во, на ноут 
1807	LWyJOqikyXU	01:14:04	OBNO	переходити
1809	LWyJOqikyXU	01:14:04	ВС	Тобто зовсім не чутно
1811	LWyJOqikyXU	01:14:04	ON	Савіч, давай.
1813	LWyJOqikyXU	01:14:04	КН	В мене проблеми з телефоном, він на межі розряжання, і в цьому режимі працює, вирубаючись з Twitterа.
1816	LWyJOqikyXU	01:14:32	ON	І ти це хотів сказати?
1819	LWyJOqikyXU	01:14:33	П	Це захист?
1821	LWyJOqikyXU	01:14:33	КН	Власне, та. Ну ви ж всі жалувались останні півтори години. Дайте і мені пожалуватись, шо...
1823	LWyJOqikyXU	01:14:33	PB	Треба 300 Пауербанків срочно ???
1825	LWyJOqikyXU	01:14:33	ON	Гроші на "Повернись живим" в…, скинув на...
1827	LWyJOqikyXU	01:14:33	ВС	І, будь ласка, iPhone-13 Pro. 
1830	LWyJOqikyXU	01:14:50	КН	Та. Е… Насправді, е, е, хотів продовжити тему з гуманітаркою, в тому контексті, що ви всі ділилися досвідом роботи по мілітарному напряму, гуманітарний дуже важливий, і важливий в контексті не тільки їжі, а, здебільшого, медицини.
1832	LWyJOqikyXU	01:15:16	КН	Наприклад, я зараз, займаючись…, маючи честь від фонду «Притули» постачати медицину в місто Херсон і Херсонську область, бачу зараз таку тенденцію.
1834	LWyJOqikyXU	01:15:33	КН	Е, в Херсоні, як і медицина, так і, е, інші речі заходять з Криму, і медики, лікарі, головлікарі лікарень, просто хірурги, або начальники відділень, вони з втратою постачання від держави України – 
1836	LWyJOqikyXU	01:16:01	КН	… просто росходніків, базових засобів, ліків, вони мають такий, скажемо так, ризик, ага, бути залежними від окупантів – 
1838	LWyJOqikyXU	01:16:20	КН	… в тому сенсі шо..., загальновідомо, шо лікарі - це точка входу для військових, в часності, ФСБ-шників, вони їх найменше чіпають, але вони їх вербують через постачання ліків, через постачання засобів лікарських, росходніків і тому інше.
1840	LWyJOqikyXU	01:16:46	КН	Лікарі, відповідно, абстрагуються і намагаються втримати забезпечення і лікування своїх пацієнтів. Тобто абстрагуються, в сенсі, від політичних всяких подій. І кажуть, мовляв, в мене двісті пацієнтів в амбулаторії лежить. Мені їх життя важливіше, ніж те, шо коїться навкруги.
1842	LWyJOqikyXU	01:17:11	КН	Ну, на жаль, це так. І важливість цього напряму волонтерського, і саме медичного, в тому, шо, постачаючи, ми можемо втримати певну частину наших лікарів від залежності від окупантів.
